First ID,Loci typed,Second ID,Loci typed,Matching loci,Mismatching loci,pID,pIDsib,Status
L1172,901,L2791,909,749,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1196,817,L2958,910,658,78, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1198,893,L2870,874,714,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1199,886,L2869,890,719,66, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1201,968,L2625,898,765,100, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1203,952,L2618,892,766,78, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1204,942,L2623,914,784,70, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1205,924,L2843,906,761,66, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1206,826,L1218,989,742,76, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1215,869,L2210,735,573,63, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1224,997,L2867,780,690,83, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1228,997,L2748,864,784,72, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1242,999,L2683,914,823,85, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1246,1000,L2860,877,792,82, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1254,1003,L3060,861,788,71, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1268,988,L2265,681,577,94, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1284,998,L2576,915,847,61, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1290,1001,L2631,912,854,54, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1302,996,L2861,902,824,69, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1311,1002,L2213,846,753,90, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1335,995,L2608,914,835,69, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1335,995,L3160,897,803,84, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1340,991,L2750,853,741,99, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1348,813,L2857,904,654,76, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1730,1003,L3394,1005,943,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1730,1003,L4989,996,950,46, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1745,925,L4988,983,859,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2238,803,L2554,910,766,37, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2329,847,L5199,1004,805,41, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2334,850,L5381,1004,784,65, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2338,859,L3699,1005,783,76, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2338,859,L5567,1005,781,78, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2339,882,L3700,1004,807,75, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2391,899,L5566,1005,840,59, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2399,911,L3070,787,744,38, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2399,911,L3565,1005,847,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2441,911,L2955,825,797,28, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2441,911,L4950,998,844,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2445,907,L2786,908,864,36, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2453,911,L2776,893,839,52, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2453,911,L5003,997,848,55, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2490,728,L2909,909,683,43, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2490,728,L3263,1002,659,69, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2490,728,L3638,1002,649,79, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2490,728,L5452,1001,658,69, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2506,916,L2587,915,882,33, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2531,856,L3372,1005,795,61, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2531,856,L5008,998,800,49, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2539,911,L2922,702,662,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2539,911,L3561,1005,839,72, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2601,909,L3147,907,871,36, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2606,901,L4907,1005,842,59, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2607,833,L5615,1005,788,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2608,914,L3160,897,855,41, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2632,906,L3310,1005,853,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2639,822,L5434,1004,768,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2643,915,L5445,1005,855,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2651,893,L5443,1005,831,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2652,901,L5440,1003,840,59, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2663,912,L5557,1005,847,65, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2665,913,L3312,1005,870,43, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2671,917,L3313,1002,851,63, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2672,918,L3833,1003,860,56, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2676,884,L5446,1003,836,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2677,906,L4026,999,847,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2677,906,L5447,999,845,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2678,861,L5435,1004,809,51, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2687,856,L5438,1005,799,57, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2688,870,L4433,1003,815,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2688,870,L5048,1005,811,59, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2689,885,L5045,1004,818,66, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2690,914,L4431,1005,862,52, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2690,914,L5051,1004,850,63, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2709,913,L5315,1005,861,52, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2710,883,L5318,1005,838,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2711,912,L5329,1004,867,44, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2712,881,L5324,1002,823,55, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2713,899,L5322,1003,842,55, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2718,899,L5313,1005,846,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2719,886,L5319,1005,826,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2721,914,L5323,1000,871,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2722,768,L5321,1004,698,69, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2723,913,L5300,1005,864,49, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2724,747,L5309,1005,695,52, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2734,911,L3292,1005,838,73, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2735,765,L5312,1002,701,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2739,787,L5307,1005,743,44, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2745,857,L3293,1005,806,51, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2745,857,L3376,1005,812,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2749,905,L5221,1005,862,43, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2751,789,L5159,1005,733,56, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2752,865,L5254,1005,803,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2757,909,L3727,1004,862,46, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2763,889,L3365,1005,829,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2763,889,L5521,1005,820,69, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2769,909,L5164,1005,862,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2771,906,L5223,1005,863,43, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2773,916,L3784,1005,864,52, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2776,893,L5003,997,820,65, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2778,902,L3420,1005,830,72, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2779,914,L3356,1005,863,51, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2780,912,L3605,1005,853,59, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2781,906,L5026,1000,854,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2784,908,L3360,1005,855,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2788,892,L3247,1003,816,76, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2797,914,L3364,1005,863,51, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2799,902,L5002,994,834,59, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2804,874,L3229,976,788,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2808,860,L5009,949,763,49, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2814,912,L4448,1005,867,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2817,830,L5061,1004,756,73, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2820,890,L5058,1001,834,52, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2822,912,L3427,1004,850,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2829,914,L3164,898,845,51, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2831,910,L5052,1004,837,72, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2832,911,L3242,1005,864,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2834,836,L3157,903,779,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2834,836,L5449,1005,801,35, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2836,863,L3321,1005,815,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2836,863,L5463,1005,813,50, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2872,908,L3123,881,844,32, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2879,904,L5064,1005,856,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2891,908,L3366,1003,828,80, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2893,870,L3399,1000,800,70, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2897,909,L3566,1002,815,94, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2902,913,L5222,1005,848,65, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2906,911,L3558,1005,847,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2907,876,L3560,1005,812,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2909,909,L3263,1002,848,61, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2909,909,L3638,1002,841,68, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2909,909,L5452,1001,850,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2912,908,L3355,1004,836,71, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2913,908,L3562,1002,836,72, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2915,870,L4996,996,787,78, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2917,898,L3357,1000,817,81, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2917,898,L3429,999,816,82, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2918,913,L3639,1001,831,78, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2918,913,L5454,1005,849,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2922,702,L3561,1005,642,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2924,761,L5018,1000,706,50, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2934,888,L3421,1005,825,63, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2934,888,L3627,1003,818,68, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2936,887,L5260,1005,842,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2940,862,L3648,1004,795,66, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2940,862,L5120,1005,793,69, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2942,879,L5053,1005,812,67, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2944,888,L5263,1004,834,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2946,898,L5169,1005,850,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2947,869,L5262,1004,816,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2951,891,L5201,1005,828,63, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2953,836,L3795,1005,782,54, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2955,825,L4950,998,781,39, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2983,833,L4995,996,744,84, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2985,912,L3783,1004,835,76, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2985,912,L5001,999,843,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2989,816,L3417,1005,726,90, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
