First ID,Loci typed,Second ID,Loci typed,Matching loci,Mismatching loci,pID,pIDsib,Status
L0700,1418,L3293,1447,1336,82, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0700,1418,L3376,1447,1351,67, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0702,1441,L2779,1447,1381,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0702,1441,L3356,1447,1380,61, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0705,1389,L2919,1435,1330,51, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0708,1437,L2828,1417,1326,81, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0713,1434,L2634,1313,1234,74, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0719,1414,L2238,1295,1199,71, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0719,1414,L2554,1445,1359,55, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0720,1443,L2823,1436,1391,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0721,1447,L2463,1447,1400,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0723,1440,L4888,1447,1398,42, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0724,1434,L2589,1209,1145,56, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0727,1447,L2612,1430,1385,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0730,1447,L2607,1315,1239,76, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0730,1447,L5615,1447,1387,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0732,1438,L5180,1447,1383,55, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0739,1439,L2927,1439,1395,39, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0740,1444,L2992,1318,1242,76, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0750,1441,L2599,1431,1371,54, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0751,1447,L3043,1372,1303,69, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0751,1447,L3354,1447,1403,44, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0752,1447,L2606,1431,1376,55, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0752,1447,L4907,1447,1407,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0759,1446,L2991,1327,1246,81, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0760,1440,L3047,1405,1316,85, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0761,1434,L2753,1245,1194,38, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0771,1447,L2615,1421,1367,54, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0780,1443,L3080,1438,1366,72, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0783,1447,L2780,1447,1363,84, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0783,1447,L3605,1447,1353,94, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0785,1447,L2949,1447,1368,79, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0788,1446,L3085,1425,1365,59, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0798,1443,L2907,1412,1346,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0798,1443,L3560,1447,1403,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0801,1445,L2849,1426,1327,99, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0802,1447,L2812,1366,1308,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0803,1442,L2913,1443,1358,84, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0803,1442,L3562,1443,1367,75, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0804,1447,L2781,1439,1393,46, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0804,1447,L5026,1447,1417,30, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0805,1447,L2777,1447,1400,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0820,1447,L2802,1365,1319,46, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0822,1267,L5293,1447,1222,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0827,1396,L2939,1405,1285,71, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0884,1447,L2756,1383,1321,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0893,1447,L2292,1266,1206,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0895,1447,L2792,1416,1367,49, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0897,1440,L2824,1447,1401,39, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0898,1447,L2899,1447,1403,44, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0906,1443,L2687,1369,1304,61, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0906,1443,L5438,1447,1405,38, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0925,1442,L3650,1442,1405,37, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0927,1444,L2600,1447,1374,70, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0930,1385,L2374,1390,1242,87, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0931,1445,L2775,1297,1229,66, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0933,1447,L2629,1262,1194,68, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0935,1429,L2790,1447,1371,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0945,1423,L2815,1442,1369,54, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0947,1401,L2676,1405,1315,52, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0947,1401,L5446,1447,1361,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0951,1442,L2620,1443,1366,72, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0953,1447,L2856,1428,1375,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0954,1436,L2597,1442,1375,61, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0963,1447,L2799,1439,1396,43, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0963,1447,L5002,1437,1407,30, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0964,1434,L2782,1431,1375,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0983,1447,L2942,1434,1387,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0983,1447,L5053,1447,1404,43, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0989,1443,L2912,1443,1415,28, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0989,1443,L3355,1447,1400,43, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0993,1443,L2826,1420,1286,134, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0998,1443,L3106,1447,1379,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1004,1447,L4997,1442,1325,117, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1007,1444,L2808,1409,1336,73, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1007,1444,L5009,1365,1299,66, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1014,1422,L2959,1433,1361,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1084,1435,L1092,1447,1403,32, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1102,1432,L2348,1309,1251,51, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1172,1351,L2791,1438,1283,61, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1196,1194,L2958,1447,1125,69, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1198,1310,L2870,1415,1221,63, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1199,1335,L2869,1444,1275,57, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1201,1396,L2625,1408,1290,78, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1203,1374,L2618,1399,1257,71, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1204,1393,L2623,1447,1334,59, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1205,1371,L2843,1447,1318,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1206,1237,L1218,1441,1171,63, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1215,1228,L2210,1204,956,77, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1224,1444,L2867,1269,1189,77, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1228,1435,L2748,1391,1326,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1242,1447,L2683,1446,1386,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1246,1441,L2860,1385,1310,74, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1254,1447,L3060,1335,1273,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1268,1431,L2265,1215,1120,87, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1284,1445,L2576,1447,1397,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1290,1443,L2631,1436,1384,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1302,1444,L2861,1435,1366,66, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1311,1446,L2213,1369,1272,96, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1335,1424,L2608,1447,1365,59, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1335,1424,L3160,1437,1342,72, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1340,1424,L2750,1368,1249,96, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1348,1091,L2857,1437,1026,65, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1730,1447,L3394,1447,1399,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1730,1447,L4989,1441,1403,38, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1745,1403,L4988,1431,1337,50, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2238,1295,L2554,1445,1259,36, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2329,1387,L5199,1447,1349,38, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2334,1389,L5381,1447,1331,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2338,1402,L3699,1447,1332,70, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2338,1402,L5567,1447,1335,67, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2339,1422,L3700,1445,1351,71, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2391,1437,L5566,1447,1386,51, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2399,1442,L3070,1218,1176,37, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2399,1442,L3565,1447,1389,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2441,1443,L2955,1380,1360,20, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2441,1443,L4950,1438,1388,50, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2445,1447,L2786,1439,1405,34, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2453,1447,L2776,1424,1377,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2453,1447,L5003,1439,1390,49, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2490,1198,L2909,1443,1163,35, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2490,1198,L3263,1443,1130,68, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2490,1198,L3638,1443,1123,75, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2490,1198,L5452,1443,1133,65, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2506,1447,L2587,1447,1418,29, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2531,1369,L3372,1447,1324,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2531,1369,L5008,1447,1333,36, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2539,1445,L2922,1238,1191,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2539,1445,L3561,1447,1380,65, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2601,1442,L3147,1439,1413,26, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2606,1431,L4907,1447,1391,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2607,1315,L5615,1447,1275,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2608,1447,L3160,1437,1403,34, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2632,1440,L3310,1447,1387,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2639,1313,L5434,1447,1269,44, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2643,1447,L5445,1447,1404,43, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2651,1421,L5443,1447,1363,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2652,1433,L5440,1447,1385,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2663,1447,L5557,1447,1395,52, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2665,1447,L3312,1447,1406,41, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2671,1447,L3313,1444,1390,54, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2672,1447,L3833,1447,1402,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2676,1405,L5446,1447,1362,43, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2677,1436,L4026,1439,1394,42, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2677,1436,L5447,1439,1393,43, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2678,1363,L5435,1447,1322,41, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2687,1369,L5438,1447,1316,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2688,1387,L4433,1447,1351,36, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2688,1387,L5048,1447,1342,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2689,1415,L5045,1447,1367,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2690,1436,L4431,1447,1399,37, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2690,1436,L5051,1447,1392,44, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2709,1447,L5315,1447,1414,33, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2710,1403,L5318,1447,1368,35, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2711,1445,L5329,1447,1411,34, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2712,1411,L5324,1445,1362,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2713,1433,L5322,1447,1391,42, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2718,1427,L5313,1447,1390,37, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2719,1428,L5319,1447,1382,46, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2721,1445,L5323,1445,1413,32, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2722,1221,L5321,1447,1165,56, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2723,1444,L5300,1447,1419,25, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2724,1225,L5309,1447,1184,41, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2734,1444,L3292,1447,1384,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2735,1270,L5312,1447,1218,52, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2739,1268,L5307,1447,1235,33, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2745,1372,L3293,1447,1326,46, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2745,1372,L3376,1447,1337,35, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2749,1435,L5221,1447,1407,28, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2751,1256,L5159,1447,1218,38, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2752,1401,L5254,1447,1353,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2757,1438,L3727,1447,1400,38, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2763,1407,L3365,1447,1361,46, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2763,1407,L5521,1447,1350,57, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2769,1437,L5164,1447,1397,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2771,1438,L5223,1447,1405,33, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2773,1447,L3784,1447,1412,35, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2776,1424,L5003,1439,1351,65, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2778,1436,L3420,1447,1379,57, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2779,1447,L3356,1447,1404,43, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2780,1447,L3605,1447,1399,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2781,1439,L5026,1447,1403,36, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2784,1438,L3360,1447,1395,43, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2788,1435,L3247,1447,1374,61, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2797,1447,L3364,1447,1405,42, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2799,1439,L5002,1437,1390,39, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2804,1401,L3229,1398,1300,54, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2808,1409,L5009,1365,1282,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2814,1447,L4448,1447,1412,35, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2817,1348,L5061,1447,1276,72, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2820,1422,L5058,1444,1373,46, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2822,1443,L3427,1443,1384,59, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2829,1447,L3164,1416,1375,41, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2831,1447,L5052,1447,1397,50, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2832,1444,L3242,1447,1407,37, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2834,1358,L3157,1425,1286,50, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2834,1358,L5449,1447,1321,37, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2836,1392,L3321,1447,1362,30, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2836,1392,L5463,1447,1359,33, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2872,1442,L3123,1389,1351,34, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2879,1442,L5064,1447,1407,35, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2891,1443,L3366,1443,1374,69, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2893,1419,L3399,1442,1350,69, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2897,1443,L3566,1443,1356,87, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2902,1445,L5222,1447,1396,49, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2906,1447,L3558,1447,1392,55, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2907,1412,L3560,1447,1353,59, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2909,1443,L3263,1443,1393,50, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2909,1443,L3638,1443,1386,57, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2909,1443,L5452,1443,1395,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2912,1443,L3355,1447,1386,57, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2913,1443,L3562,1443,1388,55, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2915,1421,L4996,1441,1354,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2917,1431,L3357,1442,1359,72, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2917,1431,L3429,1440,1358,73, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2918,1447,L3639,1440,1373,67, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
